"","GeneID","Chromosome","CausalVariance","NumCausalSNPs"
"2879","ENSG00000136715",2,0,0
"2880","ENSG00000136731",2,0,0
"2881","ENSG00000136720",2,0,0
"2882","ENSG00000225449",2,0,0
"2883","ENSG00000222014",2,0,0
"2884","ENSG00000180178",2,0,0
"2885","ENSG00000196604",2,0,0
"2886","ENSG00000223760",NA,NA,NA
"2887","ENSG00000152076",2,0,0
"2888","ENSG00000136699",2,0,0
"2889","ENSG00000152082",2,0,0
"2890","ENSG00000152086",2,0,0
"2891","ENSG00000136710",2,0,0
"2892","ENSG00000136718",2,0,0
"2893","ENSG00000072135",2,0,0
"2894","ENSG00000178162",2,0,0
"2895","ENSG00000239402",NA,NA,NA
"2896","ENSG00000196834",2,0,0
"2897","ENSG00000136698",NA,NA,NA
"2898","ENSG00000222038",2,0,0
"2899","ENSG00000214081",NA,NA,NA
"2900","ENSG00000173302",NA,NA,NA
"2901","ENSG00000178171",NA,NA,NA
"2902","ENSG00000136002",2,0,0
"2903","ENSG00000152102",2,0,0
"2904","ENSG00000115762",2,0,0
"2905","ENSG00000188219",2,0,0
"2906","ENSG00000223631",NA,NA,NA
"2907","ENSG00000173272",2,0,0
"2908","ENSG00000075886",2,0,0
"2909","ENSG00000265575",NA,NA,NA
"2910","ENSG00000163040",2,0,0
"2911","ENSG00000204434",2,0,0
"2912","ENSG00000224559",2,0,0
"2913","ENSG00000197927",2,0.0131108013527777,1
"2914","ENSG00000186825",2,0,0
"2915","ENSG00000163046",2,0,0
"2916","ENSG00000221288",NA,NA,NA
"2917","ENSG00000183840",NA,NA,NA
"2918","ENSG00000150551",NA,NA,NA
"2919","ENSG00000176771",2,0,0
"2920","ENSG00000152127",2,0,0
"2921","ENSG00000263813",NA,NA,NA
"2922","ENSG00000152128",2,0,0
"2923","ENSG00000224043",2,0,0
"2924","ENSG00000153086",2,0,0
"2925","ENSG00000082258",2,0,0
"2926","ENSG00000176601",NA,NA,NA
"2927","ENSG00000115839",2,0,0
"2928","ENSG00000121988",2,0,0
"2929","ENSG00000048991",2,0,0
"2930","ENSG00000207654",NA,NA,NA
"2931","ENSG00000144224",2,0,0
"2932","ENSG00000115850",2,0,0
"2933","ENSG00000076003",2,0,0
"2934","ENSG00000115866",2,0,0
"2935","ENSG00000121966",2,0,0
"2936","ENSG00000144229",NA,NA,NA
"2937","ENSG00000150540",2,0,0
"2938","ENSG00000144228",2,0,0
"2939","ENSG00000144227",NA,NA,NA
"2940","ENSG00000229104",NA,NA,NA
"2941","ENSG00000168702",NA,NA,NA
"2942","ENSG00000115919",2,0,0
"2943","ENSG00000075884",2,0,0
"2944","ENSG00000121964",2,0,0
"2945","ENSG00000169554",2,0,0
"2946","ENSG00000238057",NA,NA,NA
"2947","ENSG00000226674",NA,NA,NA
"2948","ENSG00000198526",2,0,0
"2949","ENSG00000121989",2,0,0
"2950","ENSG00000115947",2,0,0
"2951","ENSG00000204406",2,0,0
"2952","ENSG00000135999",2,0,0
"2953","ENSG00000168280",2,0,0
"2954","ENSG00000150556",2,0,0
"2955","ENSG00000187123",NA,NA,NA
"2956","ENSG00000168288",2,0,0
"2957","ENSG00000115963",2,0,0
"2958","ENSG00000184898",2,0,0
"2959","ENSG00000123609",2,0,0
"2960","ENSG00000123610",2,0,0
"2961","ENSG00000264684",NA,NA,NA
"2962","ENSG00000080345",2,0,0
"2963","ENSG00000183091",2,0,0
"2964","ENSG00000162980",2,0,0
"2965","ENSG00000182389",2,0,0
"2966","ENSG00000115145",2,0,0
"2967","ENSG00000157827",2,0,0
"2968","ENSG00000196504",2,0,0
"2969","ENSG00000177917",2,0,0
"2970","ENSG00000177519",2,0,0
"2971","ENSG00000144278",NA,NA,NA
"2972","ENSG00000162989",2,0,0
"2973","ENSG00000226383",NA,NA,NA
"2974","ENSG00000153234",2,0,0
"2975","ENSG00000115159",2,0,0
"2976","ENSG00000136542",2,0,0
"2977","ENSG00000136541",2,0,0
"2978","ENSG00000230562",2,0,0
"2979","ENSG00000115165",2,0,0
"2980","ENSG00000123612",2,0,0
"2981","ENSG00000115170",2,0,0
"2982","ENSG00000007001",NA,NA,NA
"2983","ENSG00000227480",NA,NA,NA
"2984","ENSG00000153237",NA,NA,NA
"2985","ENSG00000144283",2,0,0
"2986","ENSG00000163331",2,0,0
"2987","ENSG00000115183",2,0,0
"2988","ENSG00000196151",2,0,0
"2989","ENSG00000136536",2,0,0
"2990","ENSG00000241399",2,0,0
"2991","ENSG00000054219",2,0,0
"2992","ENSG00000153246",2,0,0
"2993","ENSG00000115221",NA,NA,NA
"2994","ENSG00000153250",2,0,0
"2995","ENSG00000263948",NA,NA,NA
"2996","ENSG00000136560",2,0,0
"2997","ENSG00000115233",2,0,0
"2998","ENSG00000136535",NA,NA,NA
"2999","ENSG00000144290",NA,NA,NA
"3000","ENSG00000197635",2,0,0
"3001","ENSG00000115263",NA,NA,NA
"3002","ENSG00000078098",2,0,0
"3003","ENSG00000115267",2,0,0
"3004","ENSG00000115271",2,0,0
"3005","ENSG00000184611",NA,NA,NA
"3006","ENSG00000182263",NA,NA,NA
"3007","ENSG00000115290",NA,NA,NA
"3008","ENSG00000082438",NA,NA,NA
"3009","ENSG00000206869",NA,NA,NA
"3010","ENSG00000169507",NA,NA,NA
"3011","ENSG00000153253",2,0,0
"3012","ENSG00000136531",NA,NA,NA
"3013","ENSG00000178662",2,0,0
"3014","ENSG00000115339",2,0,0
"3015","ENSG00000123607",2,0,0
"3016","ENSG00000224490",2,0,0
"3017","ENSG00000144285",NA,NA,NA
"3018","ENSG00000169432",NA,NA,NA
"3019","ENSG00000136546",NA,NA,NA
"3020","ENSG00000163092",NA,NA,NA
"3021","ENSG00000254552",NA,NA,NA
"3022","ENSG00000172318",NA,NA,NA
"3023","ENSG00000198648",2,0,0
"3024","ENSG00000172292",2,0,0
"3025","ENSG00000265694",NA,NA,NA
"3026","ENSG00000227617",2,0,0
"3027","ENSG00000163072",2,0,0
"3028","ENSG00000152253",2,0,0
"3029","ENSG00000152254",NA,NA,NA
"3030","ENSG00000073734",NA,NA,NA
"3031","ENSG00000073737",2,0,0
"3032","ENSG00000081479",2,0,0
"3033","ENSG00000163093",2,0,0
"3034","ENSG00000239474",2,0,0
"3035","ENSG00000138399",2,0,0
"3036","ENSG00000138398",2,0,0
"3037","ENSG00000154479",NA,NA,NA
"3038","ENSG00000144362",2,0,0
"3039","ENSG00000213160",2,0,0
"3040","ENSG00000138385",2,0,0
"3041","ENSG00000138382",2,0,0
"3042","ENSG00000144357",2,0,0
"3043","ENSG00000071909",2,0,0
"3044","ENSG00000222033",NA,NA,NA
"3045","ENSG00000204335",NA,NA,NA
"3046","ENSG00000204334",NA,NA,NA
"3047","ENSG00000128683",2,0,0
"3048","ENSG00000115806",2,0,0
"3049","ENSG00000198586",2,0,0
"3050","ENSG00000123600",2,0,0
"3051","ENSG00000115827",2,0,0
"3052","ENSG00000071967",2,0,0
"3053","ENSG00000077380",2,0,0
"3054","ENSG00000115840",2,0,0
"3055","ENSG00000128708",2,0,0
"3056","ENSG00000172878",2,0,0
"3057","ENSG00000144355",2,0,0
"3058","ENSG00000115844",2,0,0
"3059","ENSG00000091409",2,0,0
"3060","ENSG00000152256",2,0,0
"3061","ENSG00000228016",NA,NA,NA
"3062","ENSG00000091428",2,0,0
"3063","ENSG00000238133",2,0,0
"3064","ENSG00000144354",2,0,0
"3065","ENSG00000172845",2,0,0
"3066","ENSG00000138430",2,0,0
"3067","ENSG00000231453",NA,NA,NA
"3068","ENSG00000217236",NA,NA,NA
"3069","ENSG00000138433",2,0,0
"3070","ENSG00000144306",2,0,0
"3071","ENSG00000163328",2,0,0
"3072","ENSG00000115935",2,0,0
"3073","ENSG00000235655",2,0,0
"3074","ENSG00000138435",NA,NA,NA
"3075","ENSG00000128656",2,0,0
"3076","ENSG00000115966",2,0,0
"3077","ENSG00000215973",NA,NA,NA
"3078","ENSG00000154518",2,0,0
"3079","ENSG00000144320",2,0,0
"3080","ENSG00000174279",NA,NA,NA
"3081","ENSG00000128714",NA,NA,NA
"3082","ENSG00000170178",NA,NA,NA
"3083","ENSG00000128713",NA,NA,NA
"3084","ENSG00000128710",NA,NA,NA
"3085","ENSG00000237380",NA,NA,NA
"3086","ENSG00000128709",NA,NA,NA
"3087","ENSG00000175879",NA,NA,NA
"3088","ENSG00000128652",NA,NA,NA
"3089","ENSG00000207744",NA,NA,NA
"3090","ENSG00000128645",NA,NA,NA
"3091","ENSG00000128654",2,0,0
"3092","ENSG00000163364",NA,NA,NA
"3093","ENSG00000170144",2,0.0367731165787579,1
"3094","ENSG00000116044",2,0,0
"3095","ENSG00000265396",NA,NA,NA
"3096","ENSG00000018510",2,0,0
"3097","ENSG00000196659",2,0.0379629315575193,1
"3098","ENSG00000197557",2,0.0401469432892208,1
"3099","ENSG00000128655",NA,NA,NA
"3100","ENSG00000155636",2,0,0
"3101","ENSG00000079156",2,0,0
"3102","ENSG00000180228",2,0,0
"3103","ENSG00000204311",2,0,0
"3104","ENSG00000079150",2,0,0
"3105","ENSG00000116095",2,0,0
"3106","ENSG00000237298",2,0,0
"3107","ENSG00000155657",2,0,0
"3108","ENSG00000163492",2,0,0
"3109","ENSG00000187231",2,0,0
"3110","ENSG00000144331",NA,NA,NA
"3111","ENSG00000221240",NA,NA,NA
"3112","ENSG00000163510",2,0,0
"3113","ENSG00000170035",2,0,0
"3114","ENSG00000266705",NA,NA,NA
"3115","ENSG00000115232",2,0,0
"3116","ENSG00000188452",2,0,0
"3117","ENSG00000162992",2,0,0
"3118","ENSG00000138434",2,0,0
"3119","ENSG00000150722",NA,NA,NA
"3120","ENSG00000115252",NA,NA,NA
"3121","ENSG00000077232",2,0,0
"3122","ENSG00000162998",NA,NA,NA
"3123","ENSG00000061676",2,0,0
"3124","ENSG00000162999",2,0,0
"3125","ENSG00000163002",2,0,0
"3126","ENSG00000170396",2,0,0
"3127","ENSG00000188738",2,0,0
"3128","ENSG00000065548",2,0,0
"3129","ENSG00000138448",2,0,0
"3130","ENSG00000144369",2,0,0
"3131","ENSG00000163012",NA,NA,NA
"3132","ENSG00000064989",2,0,0
"3133","ENSG00000003436",2,0,0
"3134","ENSG00000144366",NA,NA,NA
"3135","ENSG00000207951",NA,NA,NA
"3136","ENSG00000174325",NA,NA,NA
"3137","ENSG00000168542",2,0,0
"3138","ENSG00000221502",NA,NA,NA
"3139","ENSG00000204262",2,0,0
"3140","ENSG00000264725",NA,NA,NA
"3141","ENSG00000115368",2,0,0
"3142","ENSG00000138449",2,0,0
"3143","ENSG00000138381",2,0,0
"3144","ENSG00000151687",2,0,0
"3145","ENSG00000128694",2,0,0
"3146","ENSG00000253559",2,0,0
"3147","ENSG00000128699",2,0,0
"3148","ENSG00000064933",2,0,0
"3149","ENSG00000187699",2,0,0
"3150","ENSG00000138379",2,0,0
"3151","ENSG00000198130",2,0,0
"3152","ENSG00000151689",2,0,0
"3153","ENSG00000151690",2,0,0
"3154","ENSG00000138386",2,0,0
"3155","ENSG00000115419",2,0,0
"3156","ENSG00000115415",2,0,0
"3157","ENSG00000138378",2,0,0
"3158","ENSG00000128641",2,0,0
"3159","ENSG00000173559",2,0,0
"3160","ENSG00000168497",2,0,0
"3161","ENSG00000144339",NA,NA,NA
"3162","ENSG00000227418",NA,NA,NA
"3163","ENSG00000196950",2,0,0
"3164","ENSG00000118997",2,0,0
"3165","ENSG00000081320",2,0,0
"3166","ENSG00000138411",2,0,0
"3167","ENSG00000144395",2,0,0
"3168","ENSG00000119041",2,0,0
"3169","ENSG00000187944",2,0,0
"3170","ENSG00000197121",2,0,0
"3171","ENSG00000065413",2,0,0
"3172","ENSG00000236977",NA,NA,NA
"3173","ENSG00000115524",2,0,0
"3174","ENSG00000115520",2,0,0
"3175","ENSG00000144381",2,0,0
"3176","ENSG00000115541",2,0,0
"3177","ENSG00000115540",2,0,0
"3178","ENSG00000162944",2,0,0
"3179","ENSG00000247626",2,0,0
"3180","ENSG00000152430",NA,NA,NA
"3181","ENSG00000115896",2,0,0
"3182","ENSG00000119042",2,0,0
"3183","ENSG00000225953",NA,NA,NA
"3184","ENSG00000226124",2,0,0
"3185","ENSG00000178074",2,0,0
"3186","ENSG00000162971",2,0,0
"3187","ENSG00000162972",2,0,0
"3188","ENSG00000196141",2,0,0
"3189","ENSG00000155729",2,0,0
"3190","ENSG00000163535",2,0,0
"3191","ENSG00000138356",2,0,0
"3192","ENSG00000243478",NA,NA,NA
"3193","ENSG00000082153",2,0,0
"3194","ENSG00000013441",2,0,0
"3195","ENSG00000240344",2,0,0
"3196","ENSG00000196290",2,0,0
"3197","ENSG00000115942",2,0,0
"3198","ENSG00000155744",2,0,0
"3199","ENSG00000119013",2,0,0
"3200","ENSG00000003402",2,0,0
"3201","ENSG00000226312",2,0,0
"3202","ENSG00000003400",2,0,0
"3203","ENSG00000064012",2,0,0
"3204","ENSG00000155749",2,0,0
"3205","ENSG00000115993",2,0,0
"3206","ENSG00000082146",2,0,0
"3207","ENSG00000155754",NA,NA,NA
"3208","ENSG00000155755",2,0,0
"3209","ENSG00000082126",2,0,0
"3210","ENSG00000003393",2,0,0
"3211","ENSG00000138395",2,0,0
"3212","ENSG00000155760",2,0,0
"3213","ENSG00000116030",2,0,0
"3214","ENSG00000055044",2,0,0
"3215","ENSG00000271852",NA,NA,NA
"3216","ENSG00000204217",2,0,0
"3217","ENSG00000138439",2,0,0
"3218","ENSG00000163596",2,0,0
"3219","ENSG00000138442",2,0,0
"3220","ENSG00000138380",2,0,0
"3221","ENSG00000144426",2,0,0
"3222","ENSG00000119004",2,0,0
"3223","ENSG00000138443",2,0,0
"3224","ENSG00000173166",2,0,0
"3225","ENSG00000178562",2,0,0
"3226","ENSG00000163599",NA,NA,NA
"3227","ENSG00000163600",2,0,0
"3228","ENSG00000116117",NA,NA,NA
"3229","ENSG00000118257",2,0,0
"3230","ENSG00000114933",2,0.0101645374451288,1
"3231","ENSG00000023228",2,0,0
"3232","ENSG00000114942",2,0.0102518282849189,1
"3233","ENSG00000183671",NA,NA,NA
"3234","ENSG00000204186",2,0,0
"3235","ENSG00000114948",2,0,0
"3236","ENSG00000232125",NA,NA,NA
"3237","ENSG00000138400",2,0.0127339357893513,1
"3238","ENSG00000118246",2,0.0131301858113721,1
"3239","ENSG00000263468",NA,NA,NA
"3240","ENSG00000144410",NA,NA,NA
"3241","ENSG00000118263",2,0,0
"3242","ENSG00000253008",NA,NA,NA
"3243","ENSG00000118260",2,0,0
"3244","ENSG00000144401",2,0,0
"3245","ENSG00000163249",2,0,0
"3246","ENSG00000264900",NA,NA,NA
"3247","ENSG00000163251",2,0,0
"3248","ENSG00000178385",2,0,0
"3249","ENSG00000118231",NA,NA,NA
"3250","ENSG00000163254",NA,NA,NA
"3251","ENSG00000182187",NA,NA,NA
"3252","ENSG00000168582",NA,NA,NA
"3253","ENSG00000188674",NA,NA,NA
"3254","ENSG00000138413",2,0,0
"3255","ENSG00000231908",2,0,0
"3256","ENSG00000115020",2,0,0
"3257","ENSG00000144407",NA,NA,NA
"3258","ENSG00000078018",2,0,0
"3259","ENSG00000144406",2,0,0
"3260","ENSG00000197713",2,0,0
"3261","ENSG00000144445",2,0,0
"3262","ENSG00000115361",NA,NA,NA
"3263","ENSG00000168530",NA,NA,NA
"3264","ENSG00000115365",2,0,0
"3265","ENSG00000021826",2,0,0
"3266","ENSG00000178568",NA,NA,NA
"3267","ENSG00000221782",NA,NA,NA
"3268","ENSG00000266354",NA,NA,NA
"3269","ENSG00000030419",2,0,0
"3270","ENSG00000144451",2,0,0
"3271","ENSG00000174453",NA,NA,NA
"3272","ENSG00000224257",NA,NA,NA
"3273","ENSG00000138376",2,0,0
"3274","ENSG00000144452",2,0,0
"3275","ENSG00000138363",2,0,0
"3276","ENSG00000115414",2,0,0
"3277","ENSG00000235770",2,0,0
"3278","ENSG00000118242",2,0,0
"3279","ENSG00000115425",2,0,0
"3280","ENSG00000163449",2,0,0
"3281","ENSG00000079246",2,0,0
"3282","ENSG00000260804",2,0,0
"3283","ENSG00000144583",NA,NA,NA
"3284","ENSG00000138375",2,0,0
"3285","ENSG00000197756",2,0,0
"3286","ENSG00000224391",NA,NA,NA
"3287","ENSG00000115457",2,0,0
"3288","ENSG00000115461",NA,NA,NA
"3289","ENSG00000118245",NA,NA,NA
"3290","ENSG00000231672",2,0,0
"3291","ENSG00000079308",2,0,0
"3292","ENSG00000188282",2,0,0
"3293","ENSG00000229754",2,0,0
"3294","ENSG00000180871",2,0,0
"3295","ENSG00000163464",NA,NA,NA
"3296","ENSG00000163466",2,0,0
"3297","ENSG00000179921",2,0,0
"3298","ENSG00000127837",2,0,0
"3299","ENSG00000127838",2,0,0
"3300","ENSG00000135926",2,0,0
"3301","ENSG00000158428",2,0,0
"3302","ENSG00000225062",2,0,0
"3303","ENSG00000018280",2,0,0
"3304","ENSG00000144579",2,0,0
"3305","ENSG00000199121",NA,NA,NA
"3306","ENSG00000127831",2,0,0
"3307","ENSG00000135913",2,0,0
"3308","ENSG00000144580",2,0,0
"3309","ENSG00000115556",2,0,0
"3310","ENSG00000115568",2,0,0
"3311","ENSG00000074582",2,0,0
"3312","ENSG00000163481",2,0,0
"3313","ENSG00000163482",2,0,0
"3314","ENSG00000135912",2,0,0
"3315","ENSG00000135929",2,0,0
"3316","ENSG00000115592",NA,NA,NA
"3317","ENSG00000115596",2,0,0
"3318","ENSG00000135925",2,0,0
"3319","ENSG00000171450",2,0,0
"3320","ENSG00000236445",NA,NA,NA
"3321","ENSG00000163497",NA,NA,NA
"3322","ENSG00000163499",NA,NA,NA
"3323","ENSG00000198973",NA,NA,NA
"3324","ENSG00000181378",NA,NA,NA
"3325","ENSG00000163501",NA,NA,NA
"3326","ENSG00000264755",NA,NA,NA
"3327","ENSG00000187736",2,0,0
"3328","ENSG00000213901",2,0,0
"3329","ENSG00000115649",2,0,0
"3330","ENSG00000144567",2,0,0
"3331","ENSG00000158552",2,0,0
"3332","ENSG00000115657",2,0,0
"3333","ENSG00000198925",2,0,0
"3334","ENSG00000163516",2,0,0
"3335","ENSG00000163521",2,0,0
"3336","ENSG00000115661",2,0,0
"3337","ENSG00000127824",2,0,0
"3338","ENSG00000243910",2,0,0
"3339","ENSG00000135924",2,0,0
"3340","ENSG00000054356",2,0,0
"3341","ENSG00000207647",NA,NA,NA
"3342","ENSG00000182698",NA,NA,NA
"3343","ENSG00000123992",2,0,0
"3344","ENSG00000175084",NA,NA,NA
"3345","ENSG00000072195",2,0,0
"3346","ENSG00000144591",2,0,0
"3347","ENSG00000072182",NA,NA,NA
"3348","ENSG00000123989",2,0,0
"3349","ENSG00000188760",2,0,0
"3350","ENSG00000265252",NA,NA,NA
"3351","ENSG00000124006",2,0,0
"3352","ENSG00000123999",NA,NA,NA
"3353","ENSG00000144589",2,0,0
"3354","ENSG00000114923",NA,NA,NA
"3355","ENSG00000266518",NA,NA,NA
"3356","ENSG00000116106",2,0,0
"3357","ENSG00000135903",2,0,0
"3358","ENSG00000163081",NA,NA,NA
"3359","ENSG00000163082",2,0,0
"3360","ENSG00000116120",2,0,0
"3361","ENSG00000124003",NA,NA,NA
"3362","ENSG00000123983",2,0,0
"3363","ENSG00000152049",NA,NA,NA
"3364","ENSG00000171951",2,0,0
"3365","ENSG00000152056",2,0,0
"3366","ENSG00000085449",2,0,0
"3367","ENSG00000135900",2,0,0
"3368","ENSG00000135919",2,0,0
"3369","ENSG00000124019",2,0,0
"3370","ENSG00000036257",2,0,0
"3371","ENSG00000135905",2,0,0
"3372","ENSG00000263828",NA,NA,NA
"3373","ENSG00000144460",NA,NA,NA
"3374","ENSG00000263363",NA,NA,NA
"3375","ENSG00000169047",2,0,0
"3376","ENSG00000144468",2,0,0
"3377","ENSG00000081052",2,0,0
"3378","ENSG00000169031",2,0,0
"3379","ENSG00000168958",2,0,0
"3380","ENSG00000168955",NA,NA,NA
"3381","ENSG00000266382",NA,NA,NA
"3382","ENSG00000173744",2,0,0
"3383","ENSG00000042304",NA,NA,NA
"3384","ENSG00000135917",NA,NA,NA
"3385","ENSG00000115009",2,0,0
"3386","ENSG00000123977",NA,NA,NA
"3387","ENSG00000153820",NA,NA,NA
"3388","ENSG00000153823",NA,NA,NA
"3389","ENSG00000187957",NA,NA,NA
"3390","ENSG00000153827",2,0,0
"3391","ENSG00000153832",2,0,0
"3392","ENSG00000163053",2,0,0
"3393","ENSG00000135899",2,0,0
"3394","ENSG00000079263",2,0,0
"3395","ENSG00000185404",2,0,0
"3396","ENSG00000067066",2,0,0
"3397","ENSG00000135932",2,0,0
"3398","ENSG00000135916",2,0,0
"3399","ENSG00000135898",2,0,0
"3400","ENSG00000238062",2,0,0
"3401","ENSG00000173699",NA,NA,NA
"3402","ENSG00000204128",2,0,0
"3403","ENSG00000173692",2,0,0
"3404","ENSG00000135914",2,0,0
"3405","ENSG00000263641",NA,NA,NA
"3406","ENSG00000156966",2,0,0
"3407","ENSG00000115053",2,0,0
"3408","ENSG00000207280",NA,NA,NA
"3409","ENSG00000202400",NA,NA,NA
"3410","ENSG00000181798",2,0,0
"3411","ENSG00000171596",2,0,0
"3412","ENSG00000177673",NA,NA,NA
"3413","ENSG00000187514",2,0,0
"3414","ENSG00000156973",2,0.0110939491601543,1
"3415","ENSG00000144524",2,0.0110976072861612,1
"3416","ENSG00000222246",NA,NA,NA
"3417","ENSG00000163273",NA,NA,NA
"3418","ENSG00000144535",2,0,0
"3419","ENSG00000163283",2,0.0126372208478904,1
"3420","ENSG00000244280",NA,NA,NA
"3421","ENSG00000163286",NA,NA,NA
"3422","ENSG00000163295",NA,NA,NA
"3423","ENSG00000171551",NA,NA,NA
"3424","ENSG00000237412",NA,NA,NA
"3425","ENSG00000135902",NA,NA,NA
"3426","ENSG00000196811",2,0.0133833898536727,1
"3427","ENSG00000266620",NA,NA,NA
"3428","ENSG00000135930",2,0.013345666723232,1
"3429","ENSG00000115468",NA,NA,NA
"3430","ENSG00000204120",2,0.0154615156188437,1
"3431","ENSG00000182600",2,0,0
"3432","ENSG00000066248",NA,NA,NA
"3433","ENSG00000115488",NA,NA,NA
"3434","ENSG00000168918",2,0,0
"3435","ENSG00000085978",2,0,0
"3436","ENSG00000252010",NA,NA,NA
"3437","ENSG00000130561",NA,NA,NA
"3438","ENSG00000077044",2,0,0
"3439","ENSG00000085982",2,0,0
"3440","ENSG00000241635",NA,NA,NA
"3441","ENSG00000242515",NA,NA,NA
"3442","ENSG00000244122",NA,NA,NA
"3443","ENSG00000167165",2,0,0
"3444","ENSG00000244474",NA,NA,NA
"3445","ENSG00000227802",NA,NA,NA
"3446","ENSG00000185038",NA,NA,NA
"3447","ENSG00000123485",2,0,0
"3448","ENSG00000224287",2,0,0
"3449","ENSG00000144481",NA,NA,NA
"3450","ENSG00000072080",NA,NA,NA
"3451","ENSG00000188042",2,0,0
"3452","ENSG00000130147",NA,NA,NA
"3453","ENSG00000157985",2,0,0
"3454","ENSG00000168505",NA,NA,NA
"3455","ENSG00000182177",NA,NA,NA
"3456","ENSG00000132321",2,0,0
"3457","ENSG00000144476",2,0,0
"3458","ENSG00000198612",2,0,0
"3459","ENSG00000163359",2,0,0
"3460","ENSG00000115648",NA,NA,NA
"3461","ENSG00000071677",NA,NA,NA
"3462","ENSG00000124839",2,0,0
"3463","ENSG00000124831",2,0,0
"3464","ENSG00000177483",2,0,0
"3465","ENSG00000132329",2,0,0
"3466","ENSG00000184182",2,0,0
"3467","ENSG00000258984",NA,NA,NA
"3468","ENSG00000132330",2,0,0
"3469","ENSG00000144488",2,0,0
"3470","ENSG00000168427",2,0,0
"3471","ENSG00000178752",NA,NA,NA
"3472","ENSG00000132323",2,0,0
"3473","ENSG00000144485",2,0,0
"3474","ENSG00000132326",2,0,0
"3475","ENSG00000204104",2,0,0
"3476","ENSG00000065802",2,0,0
"3477","ENSG00000225493",2,0,0
"3478","ENSG00000233608",NA,NA,NA
"3479","ENSG00000227744",NA,NA,NA
"3480","ENSG00000068024",2,0,0
"3481","ENSG00000266109",NA,NA,NA
"3482","ENSG00000264810",NA,NA,NA
"3483","ENSG00000265215",NA,NA,NA
"3484","ENSG00000264292",NA,NA,NA
"3485","ENSG00000130414",2,0,0
"3486","ENSG00000264279",NA,NA,NA
"3487","ENSG00000182083",NA,NA,NA
"3488","ENSG00000221961",NA,NA,NA
"3489","ENSG00000178586",NA,NA,NA
"3490","ENSG00000172428",2,0,0
"3491","ENSG00000178602",NA,NA,NA
"3492","ENSG00000063660",2,0,0
"3493","ENSG00000218416",NA,NA,NA
"3494","ENSG00000207611",NA,NA,NA
"3495","ENSG00000144504",2,0,0
"3496","ENSG00000188542",2,0,0
"3497","ENSG00000142327",2,0,0
"3498","ENSG00000260942",2,0,0
"3499","ENSG00000142330",2,0,0
"3500","ENSG00000178623",2,0,0
"3501","ENSG00000185176",NA,NA,NA
"3502","ENSG00000184945",NA,NA,NA
"3503","ENSG00000130294",2,0,0
"3504","ENSG00000172482",NA,NA,NA
"3505","ENSG00000172478",NA,NA,NA
"3506","ENSG00000162804",2,0,0
"3507","ENSG00000115687",2,0,0
"3508","ENSG00000115685",2,0,0
"3509","ENSG00000146205",2,0,0
"3510","ENSG00000115677",2,0,0
"3511","ENSG00000168385",2,0,0
"3512","ENSG00000006607",2,0,0
"3513","ENSG00000115694",2,0,0
"3514","ENSG00000234235",NA,NA,NA
"3515","ENSG00000176720",2,0,0
"3516","ENSG00000176946",2,0,0
"3517","ENSG00000168397",2,0,0
"3518","ENSG00000168393",2,0,0
"3519","ENSG00000168395",2,0,0
"3520","ENSG00000180902",2,0,0
"3521","ENSG00000154252",2,0,0
"3522","ENSG00000204099",2,0,0
"3523","ENSG00000188389",2,0,0
"3524","ENSG00000188011",2,0,0
"3525","ENSG00000233806",2,0,0
"3526","ENSG00000134121",3,0,0
"3527","ENSG00000234661",3,0,0
"3528","ENSG00000224957",NA,NA,NA
"3529","ENSG00000134115",NA,NA,NA
"3530","ENSG00000144619",NA,NA,NA
"3531","ENSG00000227588",NA,NA,NA
"3532","ENSG00000091181",NA,NA,NA
"3533","ENSG00000072756",3,0,0
"3534","ENSG00000113851",3,0,0
"3535","ENSG00000144455",3,0,0
"3536","ENSG00000175928",NA,NA,NA
"3537","ENSG00000170364",3,0,0
"3538","ENSG00000231249",3,0,0
"3539","ENSG00000150995",3,0,0
"3540","ENSG00000235947",3,0,0
"3541","ENSG00000235831",3,0,0
"3542","ENSG00000134107",3,0,0
"3543","ENSG00000134108",3,0,0
"3544","ENSG00000134109",3,0,0
"3545","ENSG00000265180",NA,NA,NA
"3546","ENSG00000196277",NA,NA,NA
"3547","ENSG00000227110",3,0,0
"3548","ENSG00000071282",3,0,0
"3549","ENSG00000125046",3,0,0
"3550","ENSG00000182533",NA,NA,NA
"3551","ENSG00000180914",3,0,0
"3552","ENSG00000070950",3,0,0
"3553","ENSG00000196220",3,0,0
"3554","ENSG00000227929",NA,NA,NA
"3555","ENSG00000134077",3,0,0
"3556","ENSG00000206573",3,0,0
"3557","ENSG00000168137",3,0,0
"3558","ENSG00000156959",NA,NA,NA
"3559","ENSG00000163719",3,0,0
"3560","ENSG00000144550",NA,NA,NA
"3561","ENSG00000156983",3,0,0
"3562","ENSG00000114026",3,0,0
"3563","ENSG00000134072",3,0,0
"3564","ENSG00000171148",3,0,0
"3565","ENSG00000241553",3,0,0
"3566","ENSG00000214021",3,0,0
"3567","ENSG00000156990",3,0,0
"3568","ENSG00000187288",3,0,0
"3569","ENSG00000171135",3,0,0
"3570","ENSG00000163701",3,0,0
"3571","ENSG00000163702",3,0,0
"3572","ENSG00000163703",3,0,0
"3573","ENSG00000163704",3,0,0
"3574","ENSG00000230082",3,0,0
