"","GeneID","Chromosome","CausalVariance"
"1393","ENSG00000160818",1,"0"
"1394","ENSG00000132702",NA,NA
"1395","ENSG00000132692",1,"0"
"1396","ENSG00000132688",1,"0"
"1397","ENSG00000143320",1,"0"
"1398","ENSG00000143319",1,"0"
"1399","ENSG00000143303",1,"0"
"1400","ENSG00000143314",1,"0"
"1401","ENSG00000143321",1,"0"
"1402","ENSG00000143294",1,"0"
"1403","ENSG00000027869",1,"0"
"1404","ENSG00000198400",NA,NA
"1405","ENSG00000027644",NA,NA
"1406","ENSG00000187800",NA,NA
"1407","ENSG00000160838",NA,NA
"1408","ENSG00000132694",1,"0"
"1409","ENSG00000211581",NA,NA
"1410","ENSG00000253831",1,"0"
"1411","ENSG00000117036",1,"0"
"1412","ENSG00000235700",NA,NA
"1413","ENSG00000143297",1,"0"
"1414","ENSG00000163518",1,"0"
"1415","ENSG00000160856",1,"0.17831033354627"
"1416","ENSG00000132704",1,"0.186144846064278"
"1417","ENSG00000163534",1,"0.194020177803434"
"1418","ENSG00000073754",NA,NA
"1419","ENSG00000183853",NA,NA
"1420","ENSG00000158473",NA,NA
"1421","ENSG00000158477",1,"0.191625167310307"
"1422","ENSG00000158481",1,"0.18935177103388"
"1423","ENSG00000158485",NA,NA
"1424","ENSG00000158488",NA,NA
"1425","ENSG00000186306",NA,NA
"1426","ENSG00000180708",NA,NA
"1427","ENSG00000173285",NA,NA
"1428","ENSG00000198965",NA,NA
"1429","ENSG00000197532",NA,NA
"1430","ENSG00000186440",NA,NA
"1431","ENSG00000186400",NA,NA
"1432","ENSG00000198967",NA,NA
"1433","ENSG00000163554",1,"0"
"1434","ENSG00000196171",NA,NA
"1435","ENSG00000203757",NA,NA
"1436","ENSG00000180433",NA,NA
"1437","ENSG00000197403",NA,NA
"1438","ENSG00000188340",NA,NA
"1439","ENSG00000163563",1,"0"
"1440","ENSG00000163564",1,"0"
"1441","ENSG00000163565",1,"0"
"1442","ENSG00000163568",1,"0"
"1443","ENSG00000162706",1,"0"
"1444","ENSG00000225670",1,"0"
"1445","ENSG00000213088",1,"0"
"1446","ENSG00000179639",NA,NA
"1447","ENSG00000196266",NA,NA
"1448","ENSG00000196184",NA,NA
"1449","ENSG00000184155",NA,NA
"1450","ENSG00000132703",NA,NA
"1451","ENSG00000132693",NA,NA
"1452","ENSG00000158716",1,"0"
"1453","ENSG00000181036",NA,NA
"1454","ENSG00000158714",1,"0"
"1455","ENSG00000188004",1,"0"
"1456","ENSG00000212161",NA,NA
"1457","ENSG00000243284",NA,NA
"1458","ENSG00000158710",1,"0"
"1459","ENSG00000085552",1,"0"
"1460","ENSG00000162723",NA,NA
"1461","ENSG00000224259",NA,NA
"1462","ENSG00000143315",1,"0"
"1463","ENSG00000177807",1,"0"
"1464","ENSG00000162728",NA,NA
"1465","ENSG00000162729",1,"0"
"1466","ENSG00000018625",NA,NA
"1467","ENSG00000132681",1,"0"
"1468","ENSG00000143318",1,"0"
"1469","ENSG00000162734",1,"0"
"1470","ENSG00000132716",1,"0"
"1471","ENSG00000162735",1,"0"
"1472","ENSG00000122218",1,"0"
"1473","ENSG00000235082",1,"0"
"1474","ENSG00000162736",1,"0.189866935835748"
"1475","ENSG00000171786",1,"0.0714155926731242"
"1476","ENSG00000162738",1,"0.0109583515315146"
"1477","ENSG00000162739",1,"0.209415550399582"
"1478","ENSG00000066294",1,"0.214903188448188"
"1479","ENSG00000117090",1,"0.221041642672572"
"1480","ENSG00000117091",1,"0.227215555232289"
"1481","ENSG00000026751",1,"0.222298373434354"
"1482","ENSG00000122224",1,"0.214111481722313"
"1483","ENSG00000122223",1,"0.214781646446702"
"1484","ENSG00000179914",NA,NA
"1485","ENSG00000158764",NA,NA
"1486","ENSG00000158769",1,"0.23439933538916"
"1487","ENSG00000215845",1,"0.242163094576824"
"1488","ENSG00000158773",1,"0.242163094421636"
"1489","ENSG00000186517",1,"0.243835975303363"
"1490","ENSG00000143217",1,"0.251610857045354"
"1491","ENSG00000162755",1,"0.260585605296742"
"1492","ENSG00000143256",1,"0.26319961861999"
"1493","ENSG00000158793",1,"0.269465180761492"
"1494","ENSG00000158796",1,"0.269648545570204"
"1495","ENSG00000143222",1,"0.271626841919185"
"1496","ENSG00000143258",1,"0.270876391455434"
"1497","ENSG00000143224",1,"0.270157238931643"
"1498","ENSG00000158850",1,"0.268721915841413"
"1499","ENSG00000158859",1,"0"
"1500","ENSG00000158864",1,"0.235656957737917"
"1501","ENSG00000158869",1,"0.240217234773937"
"1502","ENSG00000158874",NA,NA
"1503","ENSG00000158882",1,"0.241046362242558"
"1504","ENSG00000263548",NA,NA
"1505","ENSG00000143257",1,"0.240292883501216"
"1506","ENSG00000248485",1,"0.239437865808383"
"1507","ENSG00000158887",1,"0.247717057922327"
"1508","ENSG00000143252",1,"0.237850977428191"
"1509","ENSG00000143226",1,"0"
"1510","ENSG00000173110",1,"0"
"1511","ENSG00000203747",NA,NA
"1512","ENSG00000072694",1,"0"
"1513","ENSG00000244682",1,"0"
"1514","ENSG00000225217",1,"0"
"1515","ENSG00000162747",NA,NA
"1516","ENSG00000213075",1,"0"
"1517","ENSG00000132185",1,"0"
"1518","ENSG00000162746",1,"0"
"1519","ENSG00000081721",1,"0"
"1520","ENSG00000118217",1,"0"
"1521","ENSG00000162745",NA,NA
"1522","ENSG00000198929",NA,NA
"1523","ENSG00000266144",NA,NA
"1524","ENSG00000207729",NA,NA
"1525","ENSG00000171722",NA,NA
"1526","ENSG00000239887",1,"0"
"1527","ENSG00000198574",NA,NA
"1528","ENSG00000152332",1,"0"
"1529","ENSG00000117143",1,"0"
"1530","ENSG00000162733",1,"0"
"1531","ENSG00000132196",1,"0"
"1532","ENSG00000117152",NA,NA
"1533","ENSG00000143228",1,"0"
"1534","ENSG00000185630",NA,NA
"1535","ENSG00000162761",NA,NA
"1536","ENSG00000143171",NA,NA
"1537","ENSG00000162763",NA,NA
"1538","ENSG00000143198",1,"0.16488636124773"
"1539","ENSG00000143149",1,"0.16829222278982"
"1540","ENSG00000143183",1,"0.165961708703066"
"1541","ENSG00000143179",1,"0.05372266028324"
"1542","ENSG00000188859",1,"0.187506032565024"
"1543","ENSG00000215952",NA,NA
"1544","ENSG00000215834",NA,NA
"1545","ENSG00000143157",1,"0.177298628584882"
"1546","ENSG00000152382",1,"0.177379537797951"
"1547","ENSG00000143195",1,"0.161906704024512"
"1548","ENSG00000143194",1,"0.0152016128785344"
"1549","ENSG00000143167",1,"0.0145818693103639"
"1550","ENSG00000198842",1,"0.0148926390103086"
"1551","ENSG00000143190",1,"0"
"1552","ENSG00000198821",1,"0.0133975269248866"
"1553","ENSG00000143162",1,"0.018753275335074"
"1554","ENSG00000198771",1,"0"
"1555","ENSG00000197965",1,"0"
"1556","ENSG00000143199",1,"0"
"1557","ENSG00000143158",1,"0"
"1558","ENSG00000143164",1,"0"
"1559","ENSG00000143147",1,"0.191982047057667"
"1560","ENSG00000143155",1,"0.193326320715564"
"1561","ENSG00000213064",1,"0.192412939732798"
"1562","ENSG00000214262",1,"0.197148187469024"
"1563","ENSG00000143178",1,"0.196570567288999"
"1564","ENSG00000207974",NA,NA
"1565","ENSG00000143185",1,"0.182488662824304"
"1566","ENSG00000143184",1,"0.180670035641371"
"1567","ENSG00000143196",NA,NA
"1568","ENSG00000225826",NA,NA
"1569","ENSG00000203601",NA,NA
"1570","ENSG00000143153",1,"0"
"1571","ENSG00000143156",1,"0"
"1572","ENSG00000117475",1,"0"
"1573","ENSG00000117477",1,"0"
"1574","ENSG00000117479",1,"0"
"1575","ENSG00000198734",1,"0"
"1576","ENSG00000174175",1,"0"
"1577","ENSG00000000460",1,"0"
"1578","ENSG00000188404",1,"0"
"1579","ENSG00000007908",NA,NA
"1580","ENSG00000171806",1,"0"
"1581","ENSG00000000457",1,"0"
"1582","ENSG00000075945",1,"0"
"1583","ENSG00000203740",NA,NA
"1584","ENSG00000263390",NA,NA
"1585","ENSG00000224286",NA,NA
"1586","ENSG00000120370",1,"0"
"1587","ENSG00000116132",1,"0"
"1588","ENSG00000117501",NA,NA
"1589","ENSG00000007933",NA,NA
"1590","ENSG00000221390",NA,NA
"1591","ENSG00000117507",NA,NA
"1592","ENSG00000094963",NA,NA
"1593","ENSG00000010932",1,"0"
"1594","ENSG00000076258",1,"0"
"1595","ENSG00000117523",1,"0"
"1596","ENSG00000034971",NA,NA
"1597","ENSG00000117533",1,"0"
"1598","ENSG00000010165",1,"0"
"1599","ENSG00000197959",1,"0"
"1600","ENSG00000207949",NA,NA
"1601","ENSG00000230630",NA,NA
"1602","ENSG00000208024",NA,NA
"1603","ENSG00000135845",1,"0"
"1604","ENSG00000180999",NA,NA
"1605","ENSG00000094975",1,"0"
"1606","ENSG00000117560",NA,NA
"1607","ENSG00000120337",NA,NA
"1608","ENSG00000117586",1,"0"
"1609","ENSG00000117592",1,"0"
"1610","ENSG00000162753",NA,NA
"1611","ENSG00000183831",1,"0"
"1612","ENSG00000076321",1,"0"
"1613","ENSG00000120334",1,"0"
"1614","ENSG00000117593",1,"0"
"1615","ENSG00000234741",1,"0"
"1616","ENSG00000185278",1,"0"
"1617","ENSG00000117601",NA,NA
"1618","ENSG00000135870",1,"0"
"1619","ENSG00000152061",1,"0"
"1620","ENSG00000203737",1,"0"
"1621","ENSG00000116161",1,"0"
"1622","ENSG00000120333",1,"0"
"1623","ENSG00000120332",1,"0"
"1624","ENSG00000235750",1,"0"
"1625","ENSG00000116147",NA,NA
"1626","ENSG00000143207",1,"0.203739868225589"
"1627","ENSG00000252906",NA,NA
"1628","ENSG00000116183",1,"0.187610792309336"
"1629","ENSG00000152092",NA,NA
"1630","ENSG00000202609",NA,NA
"1631","ENSG00000198797",NA,NA
"1632","ENSG00000120341",1,"0.00224349663893047"
"1633","ENSG00000224687",NA,NA
"1634","ENSG00000075391",1,"0.0162754479116797"
"1635","ENSG00000240021",NA,NA
"1636","ENSG00000213057",1,"0.141212781602042"
"1637","ENSG00000266417",NA,NA
"1638","ENSG00000116191",1,"0.202034509248665"
"1639","ENSG00000116194",1,"0.109521571921214"
"1640","ENSG00000116199",1,"0.199174648480832"
"1641","ENSG00000186283",1,"0.206754003730976"
"1642","ENSG00000143322",1,"0.184706634321895"
"1643","ENSG00000057252",1,"0.192295308660711"
"1644","ENSG00000162779",1,"0"
"1645","ENSG00000116218",NA,NA
"1646","ENSG00000162782",NA,NA
"1647","ENSG00000143340",NA,NA
"1648","ENSG00000169905",1,"0"
"1649","ENSG00000143337",1,"0"
"1650","ENSG00000135837",1,"0"
"1651","ENSG00000116260",1,"0"
"1652","ENSG00000121454",1,"0"
"1653","ENSG00000230124",1,"0"
"1654","ENSG00000265435",NA,NA
"1655","ENSG00000143324",1,"0.172497618329378"
"1656","ENSG00000135835",1,"0.21318269098446"
"1657","ENSG00000135823",1,"0.198302355189702"
"1658","ENSG00000153029",1,"0.201036574371959"
"1659","ENSG00000162783",1,"0.213511614150542"
"1660","ENSG00000179452",NA,NA
"1661","ENSG00000179930",NA,NA
"1662","ENSG00000135821",1,"0.220335051241901"
"1663","ENSG00000203730",NA,NA
"1664","ENSG00000203729",NA,NA
"1665","ENSG00000121446",NA,NA
"1666","ENSG00000135828",1,"0.170817735181556"
"1667","ENSG00000143333",1,"0.00300502141370819"
"1668","ENSG00000135824",NA,NA
"1669","ENSG00000135838",1,"0"
"1670","ENSG00000135829",1,"0"
"1671","ENSG00000157060",NA,NA
"1672","ENSG00000135862",1,"0"
"1673","ENSG00000058085",1,"0"
"1674","ENSG00000157064",1,"0"
"1675","ENSG00000232860",1,"0"
"1676","ENSG00000116698",1,"0"
"1677","ENSG00000116701",1,"0"
"1678","ENSG00000162704",1,"0"
"1679","ENSG00000143344",1,"0"
"1680","ENSG00000173627",NA,NA
"1681","ENSG00000198756",1,"0"
"1682","ENSG00000198860",1,"0"
"1683","ENSG00000116667",1,"0"
"1684","ENSG00000116406",1,"0.040219991459418"
"1685","ENSG00000135842",1,"0"
"1686","ENSG00000121481",1,"0"
"1687","ENSG00000121486",1,"0"
"1688","ENSG00000116668",1,"0"
"1689","ENSG00000116679",1,"0"
"1690","ENSG00000261024",NA,NA
"1691","ENSG00000143341",1,"0"
"1692","ENSG00000116690",1,"0"
"1693","ENSG00000047410",1,"0"
"1694","ENSG00000157181",1,"0"
"1695","ENSG00000262180",1,"0"
"1696","ENSG00000116703",1,"0"
"1697","ENSG00000073756",1,"0"
"1698","ENSG00000116711",1,"0"
"1699","ENSG00000162670",NA,NA
"1700","ENSG00000150681",NA,NA
"1701","ENSG00000253148",NA,NA
"1702","ENSG00000090104",1,"0.026453920675645"
"1703","ENSG00000127074",1,"0.0184808680962025"
"1704","ENSG00000116741",1,"0.0166030424031795"
"1705","ENSG00000116750",1,"0.0141311905564892"
"1706","ENSG00000116747",1,"0.014503356773357"
"1707","ENSG00000023572",1,"0.0144988446518132"
"1708","ENSG00000134371",1,"0.0131248593726749"
"1709","ENSG00000221680",NA,NA
"1710","ENSG00000162630",1,"0.0141652879618831"
"1711","ENSG00000162687",NA,NA
"1712","ENSG00000265986",NA,NA
"1713","ENSG00000000971",NA,NA
"1714","ENSG00000116785",NA,NA
"1715","ENSG00000244414",NA,NA
"1716","ENSG00000134365",NA,NA
"1717","ENSG00000080910",NA,NA
"1718","ENSG00000134389",NA,NA
"1719","ENSG00000143278",NA,NA
"1720","ENSG00000066279",1,"0.144607673503699"
"1721","ENSG00000177888",1,"0.140119865090363"
"1722","ENSG00000134376",NA,NA
"1723","ENSG00000213047",1,"0.123268598327558"
"1724","ENSG00000203724",1,"0.180544626701328"
"1725","ENSG00000143355",NA,NA
"1726","ENSG00000151414",1,"0"
"1727","ENSG00000151418",NA,NA
"1728","ENSG00000081237",1,"0"
"1729","ENSG00000229989",1,"0"
"1730","ENSG00000207975",NA,NA
"1731","ENSG00000207759",NA,NA
"1732","ENSG00000233410",NA,NA
"1733","ENSG00000116833",1,"0"
"1734","ENSG00000203721",NA,NA
"1735","ENSG00000162702",1,"0"
"1736","ENSG00000118193",1,"0"
"1737","ENSG00000118197",1,"0"
"1738","ENSG00000118200",1,"0"
"1739","ENSG00000170128",1,"0"
"1740","ENSG00000163362",1,"0"
"1741","ENSG00000116852",1,"0"
"1742","ENSG00000081248",NA,NA
"1743","ENSG00000232237",NA,NA
"1744","ENSG00000116857",1,"0.143255600458994"
"1745","ENSG00000163395",NA,NA
"1746","ENSG00000081277",NA,NA
"1747","ENSG00000118194",NA,NA
"1748","ENSG00000159166",1,"0.150409565741276"
"1749","ENSG00000159173",1,"0.149398060116221"
"1750","ENSG00000174307",1,"0.150061646857689"
"1751","ENSG00000159176",1,"0.146872935234964"
"1752","ENSG00000134369",1,"0.14867517772771"
"1753","ENSG00000231871",1,"0.159299005828691"
"1754","ENSG00000264802",NA,NA
"1755","ENSG00000221028",NA,NA
"1756","ENSG00000198700",1,"0.192577905013825"
"1757","ENSG00000198892",1,"0.210803847156341"
"1758","ENSG00000163431",NA,NA
"1759","ENSG00000134375",1,"0.224353694896625"
"1760","ENSG00000176393",1,"0.237653198286085"
"1761","ENSG00000163435",1,"0.244908588442656"
"1762","ENSG00000170075",NA,NA
"1763","ENSG00000143862",1,"0.252701036445801"
"1764","ENSG00000143851",1,"0.255917930925403"
"1765","ENSG00000243323",1,"0.251776846939624"
"1766","ENSG00000133067",NA,NA
"1767","ENSG00000077152",1,"0.239928622932783"
"1768","ENSG00000077157",1,"0"
"1769","ENSG00000143858",1,"0"
"1770","ENSG00000117139",1,"0"
"1771","ENSG00000228288",1,"0"
"1772","ENSG00000183155",1,"0"
"1773","ENSG00000117153",1,"0"
"1774","ENSG00000159346",1,"0"
"1775","ENSG00000159348",1,"0"
"1776","ENSG00000163444",1,"0"
"1777","ENSG00000143847",1,"0"
"1778","ENSG00000122180",NA,NA
"1779","ENSG00000163485",1,"0"
"1780","ENSG00000133055",1,"0"
"1781","ENSG00000133048",1,"0"
"1782","ENSG00000133063",1,"0"
"1783","ENSG00000233791",1,"0"
"1784","ENSG00000159388",1,"0"
"1785","ENSG00000122176",1,"0"
"1786","ENSG00000188783",NA,NA
"1787","ENSG00000188770",NA,NA
"1788","ENSG00000058668",1,"0.0628549716623183"
"1789","ENSG00000122188",1,"0.195145862539371"
"1790","ENSG00000058673",1,"0.179242950218916"
"1791","ENSG00000182004",1,"0.190114745334729"
"1792","ENSG00000176754",NA,NA
"1793","ENSG00000143842",1,"0.176235833817676"
"1794","ENSG00000143845",NA,NA
"1795","ENSG00000143839",NA,NA
"1796","ENSG00000170498",NA,NA
"1797","ENSG00000174567",1,"0.175735592267035"
"1798","ENSG00000143850",1,"0.154790473171907"
"1799","ENSG00000158615",1,"0.164726037489265"
"1800","ENSG00000133056",1,"0.147255694605284"
"1801","ENSG00000198625",1,"0.143461743543917"
"1802","ENSG00000170382",1,"0"
"1803","ENSG00000163531",1,"0"
"1804","ENSG00000184144",NA,NA
"1805","ENSG00000174529",1,"0"
"1806","ENSG00000117222",1,"0"
"1807","ENSG00000133059",1,"0"
"1808","ENSG00000133069",1,"0"
"1809","ENSG00000163545",1,"0"
"1810","ENSG00000162873",NA,NA
"1811","ENSG00000226235",NA,NA
"1812","ENSG00000186007",NA,NA
"1813","ENSG00000199059",NA,NA
"1814","ENSG00000117266",1,"0"
"1815","ENSG00000174514",1,"0"
"1816","ENSG00000158711",1,"0"
"1817","ENSG00000158715",1,"0"
"1818","ENSG00000069275",1,"0"
"1819","ENSG00000117280",1,"0"
"1820","ENSG00000133065",1,"0"
"1821","ENSG00000162877",NA,NA
"1822","ENSG00000174502",1,"0"
"1823","ENSG00000196188",NA,NA
"1824","ENSG00000198049",NA,NA
"1825","ENSG00000196550",1,"0"
"1826","ENSG00000143486",1,"0"
"1827","ENSG00000143479",1,"0"
"1828","ENSG00000162889",1,"0"
"1829","ENSG00000136634",1,"0"
"1830","ENSG00000142224",1,"0"
"1831","ENSG00000162891",NA,NA
"1832","ENSG00000162892",1,"0"
"1833","ENSG00000162896",1,"0"
"1834","ENSG00000162897",1,"0"
"1835","ENSG00000182795",NA,NA
"1836","ENSG00000180667",1,"0"
"1837","ENSG00000123836",1,"0"
"1838","ENSG00000123843",1,"0"
"1839","ENSG00000123838",NA,NA
"1840","ENSG00000196352",1,"0"
"1841","ENSG00000117322",1,"0"
"1842","ENSG00000203710",1,"0"
"1843","ENSG00000197721",1,"0"
"1844","ENSG00000117335",1,"0"
"1845","ENSG00000174059",NA,NA
"1846","ENSG00000076356",1,"0"
"1847","ENSG00000230937",NA,NA
"1848","ENSG00000008118",1,"0"
"1849","ENSG00000196878",1,"0"
"1850","ENSG00000264831",NA,NA
"1851","ENSG00000123689",1,"0"
"1852","ENSG00000117594",1,"0"
"1853","ENSG00000009790",1,"0"
"1854","ENSG00000162757",1,"0"
"1855","ENSG00000117595",1,"0"
"1856","ENSG00000117597",1,"0"
"1857","ENSG00000143469",NA,NA
"1858","ENSG00000203706",NA,NA
"1859","ENSG00000082497",NA,NA
"1860","ENSG00000054392",1,"0"
"1861","ENSG00000143473",NA,NA
"1862","ENSG00000117625",1,"0.0118197033911946"
"1863","ENSG00000082512",1,"0.20244915560204"
"1864","ENSG00000153363",1,"0.203049665772864"
"1865","ENSG00000198570",NA,NA
"1866","ENSG00000170385",1,"0.237036627065465"
"1867","ENSG00000117650",1,"0.237400165116747"
"1868","ENSG00000123684",1,"0.229432716264936"
"1869","ENSG00000143493",1,"0.222215602141795"
"1870","ENSG00000143476",1,"0.225811981281872"
"1871","ENSG00000220749",1,"0.244702852514225"
"1872","ENSG00000264358",NA,NA
"1873","ENSG00000066027",1,"0.198553395750343"
"1874","ENSG00000201544",NA,NA
"1875","ENSG00000065600",1,"0.211928406016963"
"1876","ENSG00000117691",1,"0.219822827892408"
"1877","ENSG00000162772",1,"0.198802891566765"
"1878","ENSG00000162771",NA,NA
"1879","ENSG00000123685",1,"0.205327502625097"
"1880","ENSG00000117697",1,"0.204497686269276"
"1881","ENSG00000203705",1,"0.210936646673311"
"1882","ENSG00000185523",1,"0.137928459631526"
"1883","ENSG00000198468",1,"0.221777969156247"
"1884","ENSG00000162769",1,"0.220324531714249"
"1885","ENSG00000143494",1,"0"
"1886","ENSG00000174606",1,"0"
"1887","ENSG00000136643",1,"0"
"1888","ENSG00000117707",1,"0"
"1889","ENSG00000143499",1,"0.160606171012862"
"1890","ENSG00000152104",1,"0.149841869755727"
"1891","ENSG00000117724",1,"0.169696754988424"
"1892","ENSG00000082482",NA,NA
"1893","ENSG00000136636",1,"0"
"1894","ENSG00000042781",1,"0"
"1895","ENSG00000196482",NA,NA
"1896","ENSG00000092978",1,"0.0469976502074077"
"1897","ENSG00000162814",1,"0"
"1898","ENSG00000231814",NA,NA
"1899","ENSG00000067533",1,"0"
"1900","ENSG00000092969",1,"0"
"1901","ENSG00000143353",1,"0"
"1902","ENSG00000196660",NA,NA
"1903","ENSG00000136628",1,"0"
"1904","ENSG00000162813",1,"0"
"1905","ENSG00000067704",1,"0"
"1906","ENSG00000207590",NA,NA
"1907","ENSG00000207624",NA,NA
"1908","ENSG00000118873",1,"0.0101801189413107"
"1909","ENSG00000222370",NA,NA
"1910","ENSG00000213033",1,"0.0133154314292833"
"1911","ENSG00000116141",1,"0.0037737395676564"
"1912","ENSG00000162817",1,"0.24152822041242"
"1913","ENSG00000117791",1,"0.240992655024015"
"1914","ENSG00000186205",1,"0.240398302852779"
"1915","ENSG00000257551",NA,NA
"1916","ENSG00000136630",1,"0.242186239431381"
"1917","ENSG00000234754",NA,NA
"1918","ENSG00000143507",1,"0"
"1919","ENSG00000143512",1,"0.265376030986561"
"1920","ENSG00000143498",1,"0.273930115494132"
"1921","ENSG00000154305",1,"0.277709699171421"
"1922","ENSG00000186063",1,"0.276436820827767"
"1923","ENSG00000162819",1,"0.290503447120628"
"1924","ENSG00000197520",NA,NA
"1925","ENSG00000154309",1,"0.257426219698298"
"1926","ENSG00000187554",NA,NA
"1927","ENSG00000143502",NA,NA
"1928","ENSG00000178395",NA,NA
"1929","ENSG00000203697",1,"0.229119536191431"
"1930","ENSG00000162909",1,"0.239416713323113"
"1931","ENSG00000143514",1,"0.23351632508438"
"1932","ENSG00000143756",1,"0.00575420414377003"
"1933","ENSG00000143753",1,"0.00792726596390346"
"1934","ENSG00000143748",1,"0.00556612795925426"
"1935","ENSG00000221406",NA,NA
"1936","ENSG00000143771",1,"0.00289362176710398"
"1937","ENSG00000162923",1,"0.0424607976374412"
"1938","ENSG00000266618",NA,NA
"1939","ENSG00000143786",1,"0.219068916432421"
"1940","ENSG00000185842",1,"0.177473218535348"
"1941","ENSG00000143815",1,"0.257392859487796"
"1942","ENSG00000154380",NA,NA
"1943","ENSG00000143742",1,"0.0154112994925075"
"1944","ENSG00000143819",1,"0.0154149670616226"
"1945","ENSG00000196187",1,"0.0157793952866646"
"1946","ENSG00000243709",NA,NA
"1947","ENSG00000143811",1,"0.0165401344401067"
"1948","ENSG00000143768",NA,NA
"1949","ENSG00000143751",1,"0"
"1950","ENSG00000163041",1,"0"
"1951","ENSG00000182827",1,"0"
"1952","ENSG00000185155",1,"0"
"1953","ENSG00000183814",1,"0"
"1954","ENSG00000143799",1,"0"
"1955","ENSG00000203685",1,"0"
"1956","ENSG00000143772",1,"0.208405204555182"
"1957","ENSG00000228382",NA,NA
"1958","ENSG00000143801",1,"0.211941933381729"
"1959","ENSG00000163050",1,"0.198960386201305"
"1960","ENSG00000143776",1,"0.159636591164674"
"1961","ENSG00000181450",1,"0.193041436652562"
"1962","ENSG00000215812",NA,NA
"1963","ENSG00000143740",1,"0.00235580859938976"
"1964","ENSG00000081692",1,"0.0024679408622674"
"1965","ENSG00000185888",NA,NA
"1966","ENSG00000143816",1,"0"
"1967","ENSG00000264483",NA,NA
"1968","ENSG00000154342",1,"0"
"1969","ENSG00000143761",1,"0"
"1970","ENSG00000264944",NA,NA
"1971","ENSG00000143793",1,"0"
"1972","ENSG00000162910",1,"0"
"1973","ENSG00000143774",1,"0"
"1974","ENSG00000198835",1,"0"
"1975","ENSG00000203684",1,"0"
"1976","ENSG00000181873",1,"0"
"1977","ENSG00000162913",NA,NA
"1978","ENSG00000154358",1,"0"
"1979","ENSG00000154370",1,"0"
"1980","ENSG00000162931",1,"0"
"1981","ENSG00000168148",NA,NA
"1982","ENSG00000181218",1,"0"
"1983","ENSG00000196890",1,"0"
"1984","ENSG00000266174",NA,NA
"1985","ENSG00000168159",1,"0"
"1986","ENSG00000215811",NA,NA
"1987","ENSG00000183929",1,"0"
"1988","ENSG00000116574",1,"0"
"1989","ENSG00000168118",1,"0"
"1990","ENSG00000154429",1,"0"
"1991","ENSG00000143632",1,"0"
"1992","ENSG00000069248",1,"0"
"1993","ENSG00000135776",1,"0"
"1994","ENSG00000135801",1,"0"
"1995","ENSG00000135763",1,"0"
"1996","ENSG00000143641",1,"0"
"1997","ENSG00000177614",NA,NA
"1998","ENSG00000135775",1,"0"
"1999","ENSG00000135744",NA,NA
"2000","ENSG00000135773",NA,NA
"2001","ENSG00000119280",1,"0"
"2002","ENSG00000143643",1,"0"
"2003","ENSG00000173409",1,"0.15526768749016"
"2004","ENSG00000182118",1,"0.15842804374888"
"2005","ENSG00000221290",NA,NA
"2006","ENSG00000119283",1,"0"
"2007","ENSG00000143633",1,"0.176938593765722"
"2008","ENSG00000116906",1,"0.17682397311466"
"2009","ENSG00000010072",1,"0.193433134946284"
"2010","ENSG00000135766",1,"0.189210065554551"
"2011","ENSG00000223982",NA,NA
"2012","ENSG00000116918",1,"0.215241808880685"
"2013","ENSG00000229228",NA,NA
"2014","ENSG00000270106",NA,NA
"2015","ENSG00000162946",1,"0.140850539702764"
"2016","ENSG00000116991",1,"0.00802297906146441"
"2017","ENSG00000212916",1,"0.0023562354647411"
"2018","ENSG00000135778",1,"0"
"2019","ENSG00000135749",1,"0"
"2020","ENSG00000135750",1,"0"
"2021","ENSG00000265744",NA,NA
"2022","ENSG00000183780",1,"0.00527028933039811"
"2023","ENSG00000264377",NA,NA
"2024","ENSG00000168275",1,"0.15935358308256"
"2025","ENSG00000059588",1,"0.152036461819799"
"2026","ENSG00000168264",1,"0.161289853580533"
"2027","ENSG00000224939",1,"0.163976274376038"
"2028","ENSG00000227630",1,"0"
"2029","ENSG00000173726",1,"0.00373751318097862"
"2030","ENSG00000207181",NA,NA
"2031","ENSG00000188739",1,"0.00441807472711809"
"2032","ENSG00000054267",1,"0.00286839650232017"
"2033","ENSG00000263439",NA,NA
"2034","ENSG00000152904",1,"0"
"2035","ENSG00000116957",1,"0"
"2036","ENSG00000162885",1,"0"
"2037","ENSG00000168243",1,"0"
"2038","ENSG00000143669",1,"0"
"2039","ENSG00000222831",NA,NA
"2040","ENSG00000116962",1,"0"
"2041","ENSG00000077585",1,"0"
"2042","ENSG00000186197",1,"0"
"2043","ENSG00000116977",1,"0"
"2044","ENSG00000223776",1,"0"
"2045","ENSG00000119285",1,"0"
"2046","ENSG00000077522",NA,NA
"2047","ENSG00000116984",1,"0"
"2048","ENSG00000244020",NA,NA
"2049","ENSG00000198626",NA,NA
"2050","ENSG00000116996",NA,NA
"2051","ENSG00000215808",NA,NA
"2052","ENSG00000133019",NA,NA
"2053","ENSG00000233355",NA,NA
"2054","ENSG00000234601",NA,NA
"2055","ENSG00000217327",1,"0"
"2056","ENSG00000155816",NA,NA
"2057","ENSG00000180875",NA,NA
"2058","ENSG00000182901",NA,NA
"2059","ENSG00000265831",NA,NA
"2060","ENSG00000091483",1,"0"
"2061","ENSG00000117009",1,"0"
"2062","ENSG00000054277",1,"0"
"2063","ENSG00000203668",1,"0"
"2064","ENSG00000162843",NA,NA
"2065","ENSG00000174371",1,"0"
"2066","ENSG00000197769",NA,NA
